Attributes,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Symbols,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US,ARKQ.US,BATT.US,TAN.US,CNXT.US,CORN.US,FUTY.US,CRUZ.US,DBEM.US,COPX.US,FRDM.US,GCLN.US,GAMR.US,GBF.US,GCOW.US,INCO.US,TEMP.US,THCX.US,TFI.US,TPHD.US,UGA.US,UNG.US,URTH.US,VEGN.US,WUGI.US,XSD.US,PSI.US,XLP.US,CRPT.US,PPTY.US,IHE.US,DAT.US
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-19,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423041.8129289,,,,
2005-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526199.96391719,,,,
2005-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695247.95140014,,,,
2005-05-24,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3078566.3981338,,,,
2005-05-25,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532503.29007338,,,,
2005-05-26,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397698.71008213,,,,
2005-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438246.45777863,,,,
2005-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,17.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581410.85450599,,,,
2005-06-01,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624014.0787338,,,,
2005-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450441.40635559,,,,
2005-06-03,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690185.82074189,,,,
2005-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013083.2351497,,,,
2005-06-07,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.2053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700595.02971764,,,,
2005-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247965.30646291,,,,
2005-06-09,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903487.90358879,,,,
2005-06-10,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821422.97772517,,,,
2005-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871426.72870457,,,,
2005-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302346.7052892,,,,
2005-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387700.19079319,,,,
2005-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508529.15284933,,,,
2005-06-17,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124594.1045339,,,,
2005-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883346.87010838,,,,
2005-06-21,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028155.0396316,,,,
2005-06-22,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1177063.0076828,,,,
2005-06-23,,,,,,,,,,,,,,,,,,,,,,,,,,4.63665,16.7655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74458,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63665,16.7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63997,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92023.035897897,2985540.6208509,,,,
2005-06-24,,,,,,,,,,,,,,,,,,,,,,,,,,4.54994,16.5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57209,16.7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.54994,16.5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57209,16.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5162.4004841618,450580.33101508,,,,
2005-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,4.44102,16.5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49098,16.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44102,16.5475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49098,16.6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14852.851480763,862247.56069205,,,,
2005-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,4.51018,16.7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51018,16.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48833,16.6422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48833,16.6491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5811.8540266398,1500100.3607987,,,,
2005-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,4.48535,16.7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51616,16.8335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48535,16.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51018,16.8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3872.555541659,756078.69938238,,,,
2005-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,4.4791,16.6067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5135,16.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4791,16.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50391,16.7231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13239.790124096,689223.48861154,,,,
2005-07-01,,,,,,,,,,,,,,,,,,,,,,,,,,4.4698,16.6648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47578,16.7162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46681,16.6136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47279,16.6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30349.1150757,792927.1977517,,,,
2005-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,4.54396,16.7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55651,16.7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52277,16.6294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52277,16.6373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7745.1110833183,1183778.0375744,,,,
2005-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,4.59062,16.5988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61447,16.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57209,16.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57209,16.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47132.202898993,1601476.8283803,,,,
2005-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,4.55917,16.5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.56548,16.5899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53502,16.4588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53502,16.5337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11294.450210814,699360.93255997,,,,
2005-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,4.69921,16.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.70255,16.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58732,16.5406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58732,16.5712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72324.958918835,520995.86645361,,,,
2005-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,4.80612,16.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82272,16.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75122,16.7881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.75122,16.8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89757.500284602,1216653.493492,,,,
2005-07-12,,,,,,,,,,,,,,,,,,,,,,,,,,4.84421,16.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86573,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.79721,16.8848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8194,16.8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205024.93157491,393447.81831141,,,,
2005-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,4.85942,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86905,16.9775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8194,16.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85318,16.9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62323.374364674,425646.90380651,,,,
2005-07-14,,,,,,,,,,,,,,,,,,,,,,,,,,4.90612,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95181,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87799,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95181,17.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79423.637173825,773068.0697847,,,,
2005-07-15,,,,,,,,,,,,,,,,,,,,,,,,,,4.89356,17.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89984,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83794,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8909,17.0584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97185.436382059,355091.42965988,,,,
2005-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,4.85318,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8909,17.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83196,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88129,17.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3578724.6347572,1415847.118036,,,,
2005-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,4.96174,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.96174,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86573,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89356,17.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829084.7084651,1591201.4738209,,,,
2005-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,5.03886,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.04517,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8624,16.8246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97101,16.8246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1333146.8798581,866222.631241,,,,
2005-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,4.9551,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01372,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94022,16.9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99817,17.0081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688689.59858605,2246858.9394118,,,,
2005-07-22,,,,,,,,,,,,,,,,,,,,,,,,,,4.98921,16.9943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02993,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93092,16.9203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01073,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539188.41382178,3235010.7754502,,,,
2005-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,4.95842,16.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.03324,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94587,16.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00442,17.0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465268.51783119,756763.18219374,,,,
2005-07-26,,,,,,,,,,,,,,,,,,,,,,,,,,5.00741,17.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02002,17.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.95842,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98622,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679971.81754609,695116.12508091,,,,
2005-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,4.98026,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99817,17.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9091,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98921,17.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613772.86692561,928966.88894922,,,,
2005-07-28,,,,,,,,,,,,,,,,,,,,,,,,,,4.98622,17.2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99187,17.2496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94288,17.0376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98026,17.1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620889.66946552,2447011.8539403,,,,
2005-07-29,,,,,,,,,,,,,,,,,,,,,,,,,,4.96507,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98326,17.2408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92435,17.1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.97698,17.2122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403920.83413731,1816699.5192933,,,,
2005-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,4.95842,17.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99817,17.1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.93359,17.0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99817,17.1619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375181.75970413,1255427.6701706,,,,
2005-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,5.04849,17.1077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05148,17.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98622,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99519,17.0446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583749.98897824,554288.09634968,,,,
2005-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,5.00116,17.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02331,17.1471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98622,17.0524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.01704,17.1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450735.86205045,4198911.6389941,,,,
2005-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,4.89652,17.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00116,17.0948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88791,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00116,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538548.02242175,657441.17709491,,,,
2005-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,4.88129,16.8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9091,16.9696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8624,16.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88459,16.9549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367113.43220664,1878617.3273849,,,,
2005-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,4.82272,16.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8909,16.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81276,16.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87204,16.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551144.40043166,1106783.3547579,,,,
2005-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,4.8472,16.8927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87204,16.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82272,16.8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.83196,16.9124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319966.12573688,1104728.8922751,,,,
2005-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,4.81609,16.8622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91538,17.0672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80021,16.8335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87504,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377124.07890328,2753192.6770218,,,,
2005-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,4.86573,16.9065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.88129,16.9351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80352,16.8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81609,16.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217938.4845707,1510235.7766499,,,,
2005-08-12,,,,,,,,,,,,,,,,,,,,,,,,,,4.80945,16.8473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8472,16.8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78563,16.7813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8472,16.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180161.43339753,1742040.1904244,,,,
2005-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,4.89652,16.9282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.91837,16.9617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80021,16.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.80021,16.8187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249257.24888888,1896842.8230421,,,,
2005-08-16,,,,,,,,,,,,,,,,,,,,,,,,,,4.80021,16.7595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86573,16.9065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78859,16.7517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.86573,16.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197273.77906329,3350503.8137235,,,,
